Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
3132	-242.6854	-312.8991	70.21367	0.0107421	0.0859858	0.00620772	0.0259051	0.0111063	0.0257368	0.00433488	0.0165249	0.0061382	0.0171626	0.0115452	0.0113497	0.0162176	0.00387443	0.0283569	0.00828404	0.0023742	0.000703041	0.00815242	0.00174899	0.00953544	0.00354851	0.00596487	0.0189289	0.00515331	0.00696211	0.0231741	0.0473658	0.0067131	0.00106321	0.0147972	0.000254216	0.0550721	0.00388038	0.00585501	0.00343883	0.00105794	0.0133762	0.0132454	0.00419117	0.00442203	0.015595	0.00824954	0.0232548	0.00510289	0.00174829	0.0114814	0.0238099	0.000924254	0.112217	1.42614	0.193195	0.448517	0.778684	1.28422	2.22957	5.17611	1.188764	0.03776922	0.0167683	0.134223	0.00969022	0.0404378	0.0173369	0.040175	0.00676673	0.0257954	0.00958171	0.0267907	0.018022	0.0177168	0.0253156	0.00604797	0.044265	0.0129313	0.00370612	0.00109744	0.0127259	0.00273016	0.0148848	0.00553921	0.00931113	0.029548	0.0080443	0.0108678	0.0361746	0.0739377	0.0104791	0.00165967	0.0230984	0.00039683	0.0859673	0.00605726	0.00913964	0.005368	0.00165145	0.0208802	0.020676	0.0065424	0.00690276	0.0243437	0.0128775	0.0363007	0.00796559	0.00272907	0.0179224	0.0371671	0.00144276	0.244636	0.755364	0.2446357	0.6406168
3168	-249.2392	-318.6678	69.42855	0.0196029	0.0319191	0.00242196	0.011926	0.0769948	0.00731595	0.00934404	0.0247266	0.0160461	0.0118011	0.0068537	0.0157348	0.00569366	0.00688051	0.0230627	0.0239668	0.00207229	0.00684399	0.00203569	0.013992	0.000361114	0.000846946	0.0135778	0.0186073	0.0146888	0.0236655	0.0343032	0.0225316	0.0118418	0.000577295	0.0142079	0.0410879	0.0321039	0.0326714	0.00686601	0.0125024	0.0417547	0.0236052	0.0689113	0.00234856	0.0109312	0.0163816	0.0224353	0.00132323	0.0161764	0.00518774	0.00386655	0.0145497	0.0173537	0.214032	1.37726	0.100489	0.326085	0.704966	1.41851	3.06668	9.9513	1.661398	0.07459394	0.0232124	0.0377964	0.00286792	0.014122	0.091172	0.00866305	0.0110646	0.0292795	0.0190007	0.013974	0.00811569	0.0186321	0.00674205	0.00814744	0.0273092	0.0283798	0.00245386	0.00810419	0.00241052	0.0165684	0.000427606	0.0010029	0.0160779	0.0220335	0.0173935	0.0280231	0.0406195	0.0266804	0.0140222	0.000683594	0.016824	0.0486535	0.0380153	0.0386872	0.00813026	0.0148045	0.0494431	0.0279516	0.0816001	0.00278101	0.012944	0.019398	0.0265663	0.00156687	0.0191549	0.00614297	0.00457851	0.0172287	0.0205491	0.445715	0.554285	0.4457145	0.8445003
3204	-237.3458	-306.8305	69.48471	0.0218504	0.080801	0.0320901	0.0136394	0.0958342	0.00532122	0.00752377	0.051194	0.0918334	0.0291605	0.0232215	0.0218645	0.0152568	0.00655101	0.0967953	0.0245282	0.0105308	0.068058	0.0144208	0.0010318	0.0242554	0.0163511	0.0236488	0.0238119	0.0200736	0.0023599	0.0262827	0.0207144	0.0093683	0.0670409	0.0767915	0.0103473	0.0125012	0.0424625	0.000639602	0.0204848	0.149774	0.0452621	0.0380595	0.053957	0.0285727	0.0299125	0.0512886	0.0182535	0.0154356	0.00261937	0.0103417	0.023658	0.0175565	0.098514	1.43271	0.270435	0.528464	0.81957	1.22015	1.89228	3.69775	0.9455751	0.03300501	0.0137136	0.050712	0.0201402	0.00856028	0.060147	0.00333968	0.00472204	0.0321302	0.0576361	0.0183016	0.0145742	0.0137225	0.00957541	0.00411152	0.0607503	0.0153943	0.00660932	0.0427143	0.00905071	0.000647577	0.0152231	0.0102622	0.0148423	0.0149447	0.0125985	0.00148111	0.0164954	0.0130007	0.00587969	0.0420759	0.0481955	0.00649413	0.00784597	0.0266501	0.000401424	0.0128566	0.0940006	0.0284072	0.0238868	0.0338642	0.0179327	0.0187736	0.0321895	0.0114562	0.00968763	0.00164396	0.00649058	0.0148482	0.0110188	0.0598192	0.940181	0.05981924	1.593332
3240	-242.9731	-312.2709	69.29785	0.0270186	0.130035	0.0191355	0.00520198	0.0993268	0.0398747	0.0561874	0.0586138	0.0178982	0.0248031	0.0151758	0.0195963	0.0200944	0.000760774	0.0612446	0.0241194	0.00865633	0.0242079	0.013311	0.0136173	0.0168082	0.00824096	0.0216374	0.00582603	0.010863	0.00920658	0.00492509	0.190401	0.0184197	0.00388832	0.0197196	0.039991	0.0682102	0.0295622	0.00704968	0.0125746	0.00540771	0.0479326	0.0143871	0.002014	0.166991	0.0230436	0.00447535	0.0105563	0.0266126	0.00738926	0.00582223	0.00596068	0.0412949	0.126239	1.41941	0.18975	0.444598	0.776555	1.28774	2.24922	5.27009	1.201775	0.04269021	0.0179158	0.0862249	0.0126886	0.00344938	0.0658627	0.0264406	0.0372573	0.0388663	0.0118681	0.0164467	0.0100629	0.0129941	0.0133244	0.000504463	0.0406107	0.0159934	0.00573993	0.016052	0.00882638	0.00902952	0.0111454	0.00546451	0.0143476	0.00386319	0.00720314	0.0061048	0.00326578	0.126253	0.0122139	0.00257831	0.0130759	0.0265176	0.0452296	0.0196025	0.00467458	0.00833813	0.00358581	0.0317836	0.00953997	0.00133547	0.11073	0.01528	0.00296756	0.00699976	0.0176466	0.00489975	0.00386067	0.00395247	0.0273823	0.422302	0.577698	0.422302	1.508089
3276	-233.4031	-303.1392	69.73608	0.0144561	0.0442756	0.00828125	0.000256056	0.0135017	0.00503187	0.00956777	0.00738893	0.0113248	0.00515252	0.00149176	0.00268731	0.00614751	0.000672553	0.0300891	0.0142026	0.00519541	0.00169311	0.00246464	0.0090713	0.00208069	0.00107948	0.00132618	0.0035795	0.00244194	0.0050608	0.00949461	0.0321825	0.00476229	0.0033346	0.000341995	0.0118799	0.0223216	0.00186137	0.000236435	0.00569824	0.00367527	0.0157597	0.00308233	0.000225272	0.0196986	0.00949197	0.000411336	0.0140823	0.0114035	0.000396356	0.00431139	0.00575526	0.00986952	0.0251666	1.46792	0.100477	0.326066	0.704953	1.41853	3.06687	9.95254	1.661488	0.008229324	0.0362493	0.111023	0.0207656	0.000642072	0.0338561	0.0126176	0.0239916	0.0185281	0.0283974	0.0129202	0.00374065	0.00673855	0.0154152	0.00168646	0.0754496	0.0356136	0.0130277	0.00424554	0.00618019	0.0227467	0.00521742	0.00270685	0.00332546	0.00897576	0.00612328	0.0126902	0.0238081	0.0806989	0.0119416	0.00836165	0.000857567	0.0297893	0.0559724	0.00466747	0.000592871	0.0142886	0.00921591	0.0395182	0.00772907	0.00056488	0.0493951	0.0238015	0.00103144	0.0353119	0.0285947	0.000993879	0.010811	0.0144316	0.0247482	0.235093	0.764907	0.2350934	0.3987967
3312	-235.2129	-304.6577	69.44478	0.0167751	0.0359793	0.0065347	0.014223	0.0114124	0.00523783	0.0142628	0.017614	0.00353957	0.000429239	0.00920577	0.013569	0.00885737	0.000507438	0.0452415	0.00756695	0.0184196	0.0074682	0.0302453	0.026328	0.00246888	0.0127972	0.00291805	0.022396	0.00561531	0.00465027	0.0161505	0.103589	0.000321268	0.0163028	0.0158263	9.33893e-05	0.0548459	0.000466289	0.000196519	0.0163902	0.00071236	0.0226364	0.00427939	0.0119855	0.0599885	0.00979346	9.07775e-05	0.0139853	0.0295681	0.00980622	0.0164602	0.0592376	0.01063	0.0460516	1.4579	0.0713882	0.276001	0.669229	1.49426	3.62317	14.0079	1.908629	0.01516212	0.0205171	0.044005	0.00799236	0.0173956	0.0139581	0.0064062	0.0174443	0.0215431	0.00432912	0.000524987	0.0112593	0.0165957	0.0108331	0.000620629	0.0553332	0.00925487	0.0225284	0.00913409	0.036992	0.0322008	0.0030196	0.0156519	0.00356897	0.0273918	0.00686789	0.00568758	0.0197531	0.126695	0.000392932	0.0199394	0.0193565	0.000114221	0.0670801	0.000570302	0.000240355	0.0200463	0.000871263	0.0276857	0.00523397	0.0146591	0.0733698	0.011978	0.000111027	0.0171049	0.0361638	0.0119936	0.0201319	0.0724514	0.0130012	0.104364	0.895636	0.1043635	0.8176182
3348	-241.3573	-310.9122	69.55495	0.00121413	0.0138904	0.0072599	0.00358941	0.0168571	0.01504	0.0150086	0.00823309	0.0231063	0.0172558	0.000145871	0.015638	0.00873305	0.00295752	0.0124689	0.0242553	0.00279222	0.00722115	0.00522216	0.000750271	0.00131695	0.00498537	0.00787882	0.0251261	0.00296561	0.00841996	0.0018007	0.00403455	0.00961022	0.0194297	0.0110831	7.15925e-05	0.0209805	0.000420233	0.00073114	0.00304533	0.0717313	0.00595004	0.00150347	0.00679981	0.00411354	0.0107777	0.00233578	0.00322853	0.00236221	0.0104665	0.00672917	0.00852872	0.000709375	0.110739	1.42685	0.0742952	0.281426	0.673305	1.48521	3.55333	13.4598	1.879768	0.03725344	0.00264646	0.0302772	0.0158245	0.00782389	0.0367437	0.0327829	0.0327145	0.0179458	0.0503653	0.0376128	0.000317957	0.0340865	0.0190356	0.00644655	0.0271787	0.0528696	0.00608625	0.0157401	0.0113828	0.00163538	0.00287057	0.0108667	0.0171736	0.0547678	0.00646419	0.0183531	0.00392501	0.00879418	0.0209476	0.0423511	0.024158	0.000156051	0.0457316	0.000915988	0.00159368	0.00663794	0.156354	0.0129694	0.00327715	0.0148217	0.00896634	0.0234924	0.00509135	0.00703728	0.00514894	0.022814	0.0146677	0.0185902	0.00154624	0.253694	0.746306	0.2536943	0.4587754
3384	-239.0703	-308.3684	69.29815	0.0160998	0.0265263	0.00999016	0.000674382	0.0304816	0.018336	0.00931731	0.012348	0.0158987	0.0169231	0.00232582	0.0170656	0.00823748	0.00860192	0.0284665	0.026557	0.0228821	0.0447633	0.00314095	0.00276987	0.00172845	0.0141522	0.00219083	0.0107296	0.00439866	0.00773923	0.0182418	0.00259688	0.000734392	0.0149568	0.0169348	0.00154923	0.0619569	0.0154339	0.002173	0.00802887	0.0107434	0.00278404	0.00428076	0.00170621	0.0384108	0.00433628	0.0432519	0.00582562	0.00340852	0.00371311	0.0106536	0.000475361	0.0126191	0.0154242	1.4726	0.0666838	0.266976	0.662323	1.50984	3.74566	14.9961	1.957921	0.005027592	0.0248776	0.0409888	0.0154369	0.00104206	0.0471006	0.028333	0.0143972	0.0190802	0.0245669	0.0261498	0.00359388	0.0263699	0.0127286	0.0132918	0.0439868	0.0410362	0.0353578	0.0691689	0.00485343	0.00428004	0.00267083	0.0218681	0.00338529	0.0165795	0.00679687	0.0119588	0.0281874	0.00401274	0.00113479	0.0231115	0.0261679	0.0023939	0.0957366	0.0238486	0.00335775	0.0124063	0.0166009	0.00430193	0.00661468	0.00263646	0.0593529	0.00670048	0.0668334	0.00900181	0.00526689	0.00573755	0.0164621	0.000734533	0.0194991	0.245673	0.754327	0.2456733	0.6471603
3420	-240.6941	-310.6095	69.91537	0.0126819	0.0136124	0.0280138	0.00968588	0.0366679	0.0226629	0.00606695	0.0197176	0.0150355	0.00378941	0.0114449	0.00117091	0.00599251	0.00195634	0.0438627	0.00909429	0.00179932	0.0448523	0.000579176	0.00422387	0.000669912	0.00378735	0.00974237	0.00802077	0.0040285	0.00377406	0.0164707	0.00488569	0.0102123	0.0238721	0.00653074	0.00807601	0.0636684	0.020138	0.0109858	0.00564815	0.00280308	1.13934e-06	0.0137993	0.0120678	0.0834209	0.0098061	0.02356	0.00444566	0.00583777	0.0314923	0.0149368	0.000435129	0.0133015	0.0575817	1.45236	0.122731	0.359484	0.726742	1.376	2.78176	8.14793	1.516828	0.01903055	0.0178787	0.0191905	0.0394934	0.013655	0.0516938	0.0319497	0.00855309	0.0277975	0.0211968	0.00534225	0.0161349	0.00165073	0.00844814	0.00275802	0.0618369	0.012821	0.00253665	0.0632321	0.000816513	0.00595474	0.000944432	0.00533934	0.0137346	0.0113076	0.00567931	0.0053206	0.0232201	0.00688776	0.0143971	0.0336545	0.00920693	0.0113854	0.0897586	0.0283902	0.0154877	0.00796267	0.00395174	1.60623e-06	0.0194541	0.0170129	0.117605	0.0138245	0.0332145	0.00626741	0.00822999	0.0443973	0.0210577	0.000613438	0.0187522	0.261619	0.738381	0.2616189	0.7093288
3456	-233.6532	-303.3767	69.7235	0.0137556	0.106612	0.00578227	0.00531225	0.0330146	0.0126108	0.00402772	0.0351847	0.00589002	0.0098902	0.00164151	0.0193695	0.0135779	0.00495352	0.00239916	0.0132113	0.0242155	0.0390836	0.00369565	0.00840756	0.0130219	0.000297648	0.00230709	0.0283122	0.0142134	0.0157135	0.00987656	0.00405913	0.0140808	0.0242682	0.00850884	0.0285457	0.0299978	0.0102899	0.0414753	0.00697724	0.014229	0.0286035	0.106006	0.0142187	0.00341957	0.00467508	0.030482	0.00674604	0.0100441	0.174872	0.00765976	0.000911421	0.0187827	0.109112	1.42763	0.149365	0.39562	0.748787	1.33549	2.52768	6.69503	1.374818	0.03668603	0.0132875	0.102984	0.0055855	0.00513147	0.0318911	0.0121817	0.00389066	0.0339873	0.00568958	0.00955363	0.00158565	0.0187104	0.0131158	0.00478494	0.00231752	0.0127617	0.0233915	0.0377536	0.00356988	0.00812144	0.0125788	0.000287519	0.00222858	0.0273487	0.0137297	0.0151788	0.00954046	0.003921	0.0136016	0.0234424	0.00821928	0.0275743	0.0289769	0.00993971	0.0400639	0.0067398	0.0137447	0.0276301	0.102398	0.0137348	0.0033032	0.00451598	0.0294446	0.00651647	0.00970227	0.168921	0.00739909	0.000880405	0.0181435	0.236906	0.763094	0.2369059	1.03523
3492	-239.8783	-309.1397	69.26139	0.0144908	0.00154211	0.00876299	0.00340396	0.012228	0.00264305	0.00375356	0.019546	0.00717518	0.0059402	0.00879267	0.0208826	0.00577021	0.00214467	0.0217568	0.00312603	0.0171057	0.00514891	0.00201104	0.00376729	0.000460252	0.00333212	0.00410244	0.0109799	0.000370716	0.00498636	0.00412601	0.0100997	0.00570176	0.00494504	0.00625664	0.00231352	0.0777513	0.0065591	0.000313311	0.0294875	0.00768479	0.0335164	0.0029516	0.0112599	0.0534651	0.00468809	0.00854737	0.00308481	0.0108186	0.00296272	0.000988671	0.00452807	0.00101253	0.13232	1.41649	0.0518819	0.236216	0.637506	1.56861	4.23341	19.2746	2.139406	0.04483886	0.0297377	0.0031647	0.0179832	0.00698554	0.0250942	0.00542403	0.00770299	0.040112	0.0147248	0.0121904	0.0180442	0.042855	0.0118415	0.00440125	0.044649	0.00641518	0.035104	0.0105665	0.00412702	0.00773116	0.000944521	0.00683811	0.00841896	0.0225327	0.000760777	0.0102329	0.00846733	0.0207264	0.011701	0.0101481	0.0128398	0.00474777	0.15956	0.0134605	0.000642971	0.0605136	0.0157706	0.0687818	0.00605721	0.0231074	0.10972	0.00962082	0.0175408	0.00633059	0.0222016	0.00608004	0.00202893	0.00929243	0.0020779	0.153504	0.846496	0.1535041	0.4872863
3528	-245.5959	-314.8891	69.29324	0.00936551	0.0246119	0.0103978	0.00112742	0.0285892	0.00993738	0.00133349	0.00177509	0.00306139	0.0161683	0.00392858	0.0180566	0.00454881	0.00362186	0.0152368	0.00148863	0.0093936	0.00177379	0.000153599	0.0011178	0.0137782	0.000144056	0.000422617	0.0136992	0.00016388	0.0157285	3.00127e-05	0.00256556	0.00949256	0.00547513	0.00238821	0.00345536	0.0647875	0.00175237	0.0133929	0.0197357	0.00313006	0.0217426	0.00222332	0.0205181	0.0228356	0.0168186	0.00162243	0.000682222	0.00373405	0.0326557	0.0164495	0.00274759	0.00655448	0.046343	1.45776	0.0474861	0.226234	0.628976	1.58989	4.4202	21.0588	2.203421	0.01525951	0.0193337	0.0508076	0.0214648	0.00232739	0.0590182	0.0205143	0.00275279	0.00366441	0.00631978	0.033377	0.00810997	0.0372752	0.00939035	0.00747679	0.031454	0.00307305	0.0193917	0.00366173	0.000317083	0.00230754	0.0284431	0.000297383	0.000872431	0.0282799	0.000338305	0.0324692	6.19568e-05	0.00529622	0.019596	0.0113026	0.00493011	0.00713309	0.133744	0.00361751	0.0276477	0.0407414	0.00646154	0.0448844	0.00458973	0.0423565	0.0471407	0.0347195	0.00334926	0.00140835	0.00770839	0.0674129	0.0339575	0.005672	0.0135308	0.376217	0.623783	0.3762169	0.4844133
3564	-253.0286	-322.7423	69.71376	0.0393132	0.00579753	0.00128502	0.0376156	0.0416665	0.00773721	0.00131388	0.0583529	0.0123058	0.00855923	0.013057	0.0218711	0.0100114	9.51433e-05	0.0653371	0.0128173	0.0106692	0.00584806	0.00276184	0.0389989	0.0100472	0.0161152	0.0219616	0.0151741	0.0285822	0.0390524	0.141439	0.00618572	0.0162898	0.00315868	0.0181967	0.00292584	0.0215326	0.019688	0.0332891	0.011355	0.0344056	0.0042837	0.000448777	0.00934498	0.000550245	0.00494185	0.0122915	0.0012179	0.024214	0.0951473	0.0142467	0.00186779	0.0214479	0.183856	1.39175	0.174389	0.426665	0.766645	1.30439	2.34376	5.7343	1.262814	0.06340994	0.0383613	0.00565715	0.0012539	0.0367047	0.0406576	0.00754986	0.00128207	0.05694	0.0120078	0.00835198	0.0127408	0.0213415	0.009769	9.28396e-05	0.063755	0.0125069	0.0104109	0.00570646	0.00269496	0.0380546	0.00980389	0.015725	0.0214298	0.0148066	0.0278901	0.0381068	0.138014	0.00603594	0.0158954	0.00308219	0.0177561	0.002855	0.0210112	0.0192113	0.032483	0.0110801	0.0335725	0.00417998	0.00043791	0.0091187	0.000536922	0.00482219	0.0119939	0.00118841	0.0236277	0.0928434	0.0139017	0.00182257	0.0209285	0.390759	0.609241	0.3907594	1.024815
3600	-240.113	-309.9288	69.81583	0.0165445	0.0423574	0.0112718	0.0237845	0.0258134	0.00741193	0.00257003	0.0482245	0.0322114	0.0152928	0.0224827	0.0265779	0.0376952	0.0158561	0.0426966	0.030603	0.035809	0.00963253	0.020456	0.00109632	0.0138501	0.00140179	0.00232899	0.0255094	0.022379	0.0136841	0.0976037	0.034068	0.031691	0.0865861	0.00647693	0.00438717	0.0204513	0.000585526	0.0169019	0.0158561	0.000742715	0.00405957	0.00868636	0.045901	0.0345558	0.00677279	0.0609398	0.0772426	0.0304755	0.0160253	0.0142545	0.0308938	0.00930851	0.188496	1.38952	0.266006	0.524226	0.817513	1.22322	1.90757	3.75931	0.9575131	0.06511468	0.0137641	0.0352389	0.00937744	0.0197873	0.0214753	0.00616629	0.00213811	0.04012	0.026798	0.0127227	0.0187043	0.0221112	0.0313602	0.0131914	0.0355211	0.0254599	0.029791	0.0080137	0.0170182	0.000912077	0.0115225	0.00116621	0.00193759	0.0212224	0.018618	0.0113844	0.0812006	0.0283426	0.0263651	0.0720346	0.00538843	0.00364987	0.0170143	0.000487124	0.0140614	0.0131914	0.000617895	0.00337733	0.00722655	0.038187	0.0287484	0.00563456	0.0506984	0.0642614	0.0253538	0.0133321	0.0118589	0.0257019	0.00774414	0.266564	0.733436	0.2665639	1.202007
3636	-232.5335	-302.4923	69.9588	0.0348778	0.0147891	0.00226058	0.00871407	0.0296311	0.00789139	0.00865351	0.0334266	0.0367911	0.0140504	0.00300587	0.0300912	0.0129413	0.00655382	0.0214244	0.0278751	0.00430263	0.00569206	0.00802137	0.00455432	0.0023988	0.00169902	0.00211741	0.00617349	0.0164715	0.00379241	0.0308127	0.0402275	0.00599556	0.0952805	0.0148571	0.00678862	0.0264739	0.00456621	0.00796194	0.00663424	0.00744278	0.00765316	0.0723114	0.0352886	0.00396376	0.0122783	0.0194901	0.0314726	0.00768694	0.00714626	0.0251919	0.0145734	0.00225798	0.0879355	1.43779	0.152904	0.400164	0.75146	1.33074	2.49897	6.54007	1.357885	0.02935688	0.041792	0.0177209	0.00270873	0.0104416	0.0355052	0.0094558	0.010369	0.0400531	0.0440846	0.0168358	0.00360176	0.0360566	0.0155069	0.00785306	0.0256716	0.0334011	0.0051556	0.00682047	0.00961154	0.00545718	0.00287434	0.00203583	0.00253717	0.00739733	0.0197368	0.00454423	0.0369211	0.0482022	0.00718413	0.114169	0.0178024	0.00813442	0.0317221	0.00547143	0.00954033	0.00794943	0.00891826	0.00917033	0.0866466	0.0422843	0.00474955	0.0147124	0.0233539	0.0377118	0.00921081	0.00856295	0.0301861	0.0174624	0.00270561	0.166227	0.833773	0.1662268	0.8345558
3672	-237.3666	-307.1003	69.73365	0.0604887	0.0463927	0.0580319	0.0157377	0.0384256	0.0439474	0.0181018	0.0613282	0.00436839	0.0423838	0.0104113	0.0145201	0.0313714	0.000177871	0.00830539	0.00222029	0.0222674	0.0105003	0.0628657	0.00787878	0.0140614	0.00241276	0.0264868	0.00480527	0.0184596	0.00641456	0.0600274	0.00634793	0.00321367	0.0327453	0.0286865	0.0392297	0.0407608	0.000810208	0.0140549	0.00184118	0.0524563	0.00457494	0.00796004	0.0332116	0.0960342	0.0105598	0.0225171	0.00520529	0.00466676	0.103474	0.0178302	0.0338644	0.0107888	0.0458274	1.458	0.20011	0.456275	0.782862	1.27737	2.19166	4.99726	1.163338	0.01508717	0.0478843	0.0367255	0.0459395	0.0124583	0.0304186	0.0347898	0.0143299	0.0485489	0.00345812	0.033552	0.0082418	0.0114945	0.0248343	0.000140807	0.00657475	0.00175763	0.0176274	0.0083123	0.049766	0.00623703	0.0111314	0.00191	0.0209676	0.00380397	0.0146131	0.00507792	0.0475191	0.00502517	0.00254402	0.0259219	0.0227089	0.0310552	0.0322672	0.00064138	0.0111262	0.00145752	0.0415257	0.00362163	0.00630136	0.0262911	0.076023	0.00835943	0.0178251	0.00412063	0.00369432	0.0819124	0.0141148	0.0268079	0.0085407	0.248823	0.751177	0.2488234	1.263226
3708	-239.8127	-309.4151	69.60242	0.00432772	0.0299724	0.00794008	0.0523881	0.0117845	0.00224951	0.00856354	0.0219034	0.01086	0.0155963	0.0103025	0.00695885	0.000722534	0.006581	0.011752	0.0177658	0.0269645	0.008786	0.00313584	0.00816362	0.00687088	0.000542112	0.0100433	0.0202572	0.00751449	0.00476822	0.00299311	0.00650281	0.000157683	0.000826384	0.0145848	0.0231347	0.00502	0.0138035	0.00609575	0.000977766	0.0395961	0.0147752	0.000674379	0.00703767	0.0853534	0.0115829	0.0075135	7.12574e-05	0.000143022	0.0487451	0.0017287	0.0153548	0.0108553	0.0366658	1.4624	0.0778265	0.287873	0.678079	1.47475	3.47376	12.8491	1.846192	0.01203472	0.00682345	0.0472571	0.012519	0.0825995	0.0185804	0.00354678	0.013502	0.0345348	0.0171227	0.0245904	0.0162438	0.0109719	0.00113921	0.0103762	0.0185292	0.028011	0.0425144	0.0138528	0.00494424	0.0128715	0.0108332	0.000854739	0.0158351	0.0319392	0.011848	0.00751798	0.00471919	0.0102529	0.000248616	0.00130295	0.0229957	0.0364762	0.00791496	0.0217638	0.00961108	0.00154163	0.0624306	0.0232958	0.00106328	0.0110962	0.134575	0.0182625	0.0118464	0.000112351	0.000225501	0.0768556	0.00272561	0.0242097	0.0171154	0.331031	0.668969	0.3310307	0.6342422
3744	-238.2956	-308.1348	69.83917	0.00887985	0.064472	0.00327638	0.0206773	0.058573	0.0409252	0.0315726	0.0249134	0.0434541	0.00995978	0.0155675	0.00429946	0.0112142	0.00956204	0.0324255	0.000262867	0.0632153	0.0152219	0.00349621	0.00163335	0.00309281	0.00212751	0.0148082	0.037435	0.0093971	0.00261414	0.0088049	0.0172835	0.00509096	0.0064116	0.0017982	0.0612436	0.01962	0.0108944	0.0144152	0.00364937	0.00649137	0.0147704	0.0106811	0.040114	0.110341	0.0226476	0.0145484	0.000159348	0.0083168	0.139967	0.00930021	0.0261134	0.010413	0.114464	1.42506	0.194057	0.449491	0.779212	1.28335	2.22474	5.15312	1.185546	0.03855472	0.00810093	0.0588167	0.00298898	0.0188635	0.0534352	0.0373353	0.0288031	0.022728	0.0396424	0.00908613	0.0142019	0.00392232	0.0102305	0.00872328	0.0295812	0.000239809	0.0576702	0.0138867	0.00318953	0.00149007	0.00282152	0.00194089	0.0135093	0.0341513	0.00857281	0.00238484	0.00803256	0.0157675	0.0046444	0.00584919	0.00164046	0.0558714	0.0178989	0.00993876	0.0131507	0.00332925	0.00592196	0.0134748	0.00974422	0.0365953	0.100662	0.020661	0.0132723	0.000145371	0.00758727	0.127689	0.00848442	0.0238228	0.00949958	0.106458	0.893542	0.1064576	1.096152
3780	-240.3921	-309.9794	69.58729	0.000563023	0.137892	0.0108236	0.0280735	0.0544389	0.00942483	0.00695906	0.0708645	0.0160649	0.0202663	0.0063127	0.0337694	0.0116174	0.020657	0.0587358	0.00330278	0.023581	0.033849	0.0102101	0.0223912	0.0116535	9.77981e-05	0.0469529	0.0236709	0.00544388	0.00239421	0.00972423	0.0464903	0.00955982	0.00790966	0.0299863	0.0309428	0.0320922	0.0010528	0.0234564	0.0595047	0.016646	0.023633	0.00153086	0.0465448	0.0402561	0.00499497	0.0449842	0.00201089	0.00881489	0.20349	0.0288377	0.0787095	0.0164612	0.139682	1.41295	0.257286	0.515773	0.813378	1.22944	1.93884	3.88673	0.9816151	0.04745212	0.000391629	0.0959154	0.00752873	0.0195274	0.0378668	0.00655575	0.0048406	0.0492921	0.0111745	0.0140969	0.004391	0.0234894	0.00808083	0.0143686	0.0408556	0.00229735	0.0164025	0.0235447	0.00710199	0.0155749	0.00810597	6.80267e-05	0.0326596	0.0164651	0.00378667	0.00166537	0.00676401	0.0323378	0.00664964	0.00550182	0.020858	0.0215233	0.0223228	0.000732307	0.0163159	0.0413905	0.0115787	0.0164387	0.00106484	0.0323758	0.0280014	0.00347441	0.0312902	0.00139874	0.00613148	0.141544	0.020059	0.054749	0.0114501	0.13986	0.86014	0.1398605	1.437644
