Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
2340	-235.559	-304.2603	68.7013	0.00987781	0.00324228	0.00101558	0.000326224	0.0136131	0.00786962	0.00238004	0.00794771	0.00180812	0.00554881	0.00546122	0.00667803	0.00505473	0.000115854	0.0126894	0.00055698	0.00310593	0.0043766	5.63651e-05	0.0026396	0.00463911	0.00342345	0.00555073	0.00579707	1.47952e-05	0.000788361	0.000551566	0.0332966	0.0118712	0.000235736	0.00625062	0.00259162	0.00548767	0.000786029	0.00301436	0.01163	4.38147e-05	0.00705344	0.0025802	0.00371331	0.001591	0.0202743	0.0020032	0.00578518	0.00587084	0.000781695	0.0015547	0.00421476	0.00937074	0.105907	1.42916	0.0289252	0.177648	0.583279	1.71444	5.62911	34.572	2.561864	0.03556986	0.0387167	0.0127083	0.00398064	0.00127866	0.0533576	0.0308455	0.00932871	0.0311516	0.00708704	0.0217489	0.0214056	0.026175	0.0198124	0.000454096	0.0497371	0.00218312	0.0121739	0.0171544	0.000220927	0.0103461	0.0181833	0.0134184	0.0217565	0.022722	5.79906e-05	0.00309003	0.0021619	0.130508	0.0465301	0.000923982	0.0244997	0.010158	0.0215093	0.00308089	0.011815	0.0455847	0.000171735	0.0276464	0.0101132	0.0145546	0.00623603	0.0794666	0.00785166	0.0226754	0.0230112	0.0030639	0.00609374	0.01652	0.0367292	0.247057	0.752943	0.2470567	0.2551303
2376	-244.7445	-314.8122	70.06766	0.00647114	0.0924224	0.01188	0.00409366	0.0387043	0.0128798	0.00104359	0.0513476	0.0225181	0.00353664	0.0137066	0.00196237	0.00999746	0.00125904	0.0487535	0.00536581	0.0296079	0.00723166	0.0100363	0.000705573	0.0149849	0.0219279	0.0167038	0.00170421	0.00725543	0.00139981	0.00182057	0.0137997	0.00689299	0.0268609	0.00558216	0.0284871	0.00534548	0.0876725	0.00195711	0.0042188	0.0399967	0.00549248	0.0255291	0.0639872	0.0115066	0.0479575	0.0104303	0.0379836	0.0142573	0.00439744	0.0312877	0.00156847	0.00851561	0.0236751	1.46864	0.216073	0.473677	0.792057	1.26254	2.11114	4.62807	1.107843	0.007737839	0.00701063	0.100128	0.0128704	0.00443494	0.0419311	0.0139536	0.00113059	0.0556284	0.0243954	0.00383148	0.0148493	0.00212597	0.0108309	0.00136401	0.052818	0.00581315	0.0320763	0.00783455	0.010873	0.000764396	0.0162342	0.023756	0.0180964	0.00184629	0.0078603	0.00151651	0.00197235	0.0149502	0.00746765	0.0291002	0.00604753	0.030862	0.00579113	0.0949816	0.00212027	0.00457051	0.0433311	0.00595038	0.0276574	0.0693217	0.0124659	0.0519557	0.0112999	0.0411503	0.0154459	0.00476405	0.0338961	0.00169923	0.00922555	0.597358	0.402642	0.5973578	0.9230467
2412	-236.1509	-305.4826	69.33166	0.0356087	0.0627679	0.0163368	0.00670834	0.0366652	0.0369749	0.00481321	0.052466	0.0223346	0.00412412	0.00718177	0.0110892	0.0198116	0.00466474	0.0433516	0.00482032	0.0268135	0.0330814	0.0477521	0.0101077	0.0102582	0.00951389	0.0261519	0.000106343	0.00459115	0.00120668	0.0260133	0.028577	0.0310864	0.0230583	0.0731015	0.0136184	0.0168594	0.210238	0.0243234	0.00105219	0.0176353	0.00593152	0.00666178	0.0779367	0.0198817	0.0716194	0.00877963	0.0492563	0.0175131	0.0216537	0.0250781	0.0042127	0.0136543	0.0456109	1.45811	0.127946	0.366855	0.731359	1.36732	2.72587	7.8158	1.486736	0.01501484	0.0268331	0.047299	0.0123107	0.0050551	0.0276292	0.0278626	0.00362702	0.039536	0.0168304	0.00310775	0.00541186	0.00835631	0.0149291	0.00351513	0.0326678	0.00363238	0.0202054	0.0249287	0.0359838	0.00761671	0.00773013	0.00716923	0.0197069	8.01351e-05	0.00345968	0.000909302	0.0196024	0.0215343	0.0234253	0.0173757	0.055086	0.0102622	0.0127044	0.158425	0.018329	0.000792882	0.0132891	0.00446972	0.00502002	0.0587295	0.014982	0.0539691	0.00661593	0.0371173	0.0131971	0.0163173	0.0188977	0.0031745	0.0102892	0.181414	0.818586	0.1814139	1.327044
2448	-237.6542	-306.6763	69.02216	0.0026488	0.0195911	0.00224397	0.000962824	0.0102971	0.00212208	0.00258576	0.000719555	0.00288504	0.00609512	0.000289084	0.00580715	0.00288024	0.000543608	0.015249	0.003829	0.002006	0.00576152	0.00105801	0.000566087	0.00219833	0.00398177	0.00250784	0.000221083	0.00308696	0.000382617	0.00311205	0.00254391	0.00599666	0.00301	0.0046257	0.00158489	0.00251909	0.0223105	0.00247688	0.00234317	0.00951597	0.000627405	0.00108341	0.0503782	0.00601647	0.0165163	0.000549299	0.00155261	0.0130681	0.00321696	0.000406185	0.00927003	0.00455841	0.0629208	1.4498	0.0405763	0.209532	0.614105	1.62839	4.77253	24.6449	2.317125	0.02083187	0.00989088	0.0731551	0.00837921	0.00359528	0.0384506	0.00792405	0.0096555	0.00268689	0.010773	0.0227598	0.00107947	0.0216845	0.0107551	0.00202989	0.0569414	0.0142979	0.00749061	0.0215141	0.00395071	0.00211383	0.00820878	0.0148683	0.00936452	0.000825548	0.011527	0.00142873	0.0116207	0.00949921	0.0223922	0.0112397	0.0172728	0.00591813	0.00940655	0.0833098	0.00924892	0.00874965	0.0355336	0.0023428	0.00404558	0.188118	0.0224661	0.0616737	0.00205114	0.00579761	0.0487975	0.0120125	0.00151674	0.0346153	0.0170216	0.242913	0.757087	0.2429128	0.2678019
2484	-240.3876	-310.1825	69.7949	0.0280318	0.0244104	0.00204269	0.0114698	0.00053197	0.00982388	0.000790153	0.0222472	0.0129888	0.0121334	0.00968217	0.00610055	0.00623593	0.0010961	0.00629779	0.00626295	0.00522678	0.00767864	0.00293175	0.0177987	0.010322	0.00201106	0.00463991	0.00435612	0.0144244	0.0116613	0.00438529	0.0115219	0.00754325	0.00380261	0.0226905	0.00284317	0.0059485	0.0322933	0.000464676	0.0338674	0.0022894	0.00202112	0.00302953	0.0668349	0.0182294	0.00774594	0.0237177	0.00142826	0.0101786	0.00194076	0.00772389	0.00734711	0.00374933	0.0616154	1.45042	0.0947429	0.316854	0.698678	1.43127	3.15603	10.5549	1.703976	0.02039085	0.0536194	0.0466923	0.00390727	0.0219395	0.00101756	0.0187912	0.00151141	0.0425545	0.0248451	0.0232089	0.0185201	0.0116692	0.0119281	0.00209663	0.0120464	0.0119798	0.00999781	0.0146877	0.00560786	0.0340454	0.0197439	0.00384677	0.00887524	0.0083324	0.027591	0.0223058	0.0083882	0.0220392	0.0144288	0.00727366	0.0434024	0.00543844	0.0113783	0.0617707	0.000888835	0.0647817	0.00437918	0.003866	0.0057949	0.127842	0.0348693	0.0148165	0.0453672	0.00273199	0.0194698	0.0037123	0.0147743	0.0140536	0.00717173	0.147961	0.852039	0.147961	0.5227925
2520	-238.0149	-307.7466	69.73173	0.033179	0.038076	0.00182176	0.0164775	0.0037913	0.00245205	0.001584	0.0141481	0.0102798	0.00937184	0.00696455	0.0173426	0.0301566	0.0126611	0.014254	0.00812385	0.0370106	0.0136511	0.0029842	0.00618054	0.00800549	0.0027352	0.00170274	0.00590503	0.0017496	0.0145381	0.00740408	0.0297092	0.0317577	0.0165743	0.00960137	0.0049609	0.00130122	0.00594325	0.000539515	0.0641951	0.00795762	0.00847109	0.0111885	0.0533366	0.0112294	0.0538667	0.0158153	0.0101455	0.00253562	0.00373701	0.00742295	0.0179989	0.0143817	0.0671846	1.44775	0.0954936	0.318076	0.699518	1.42956	3.1439	10.4719	1.698269	0.02227496	0.0470477	0.0539917	0.00258325	0.023365	0.00537605	0.00347701	0.0022461	0.0200619	0.0145767	0.0132892	0.00987571	0.0245918	0.0427619	0.0179534	0.0202122	0.0115196	0.0524809	0.0193572	0.00423159	0.00876398	0.0113518	0.00387851	0.00241448	0.00837331	0.00248092	0.020615	0.010499	0.0421276	0.0450323	0.0235023	0.0136147	0.00703454	0.00184512	0.00842751	0.000765031	0.0910285	0.0112839	0.012012	0.0158653	0.0756312	0.0159232	0.0763827	0.0224261	0.0143863	0.0035955	0.00529906	0.0105257	0.0255224	0.0203932	0.428843	0.571157	0.4288427	0.7052203
2556	-244.6651	-314.3035	69.63831	0.0521717	0.0559727	0.00966476	0.084757	0.00818282	0.0374822	0.0129058	0.0476921	0.0306036	0.00940079	0.00523129	0.00908842	0.00367704	0.00453876	0.0200483	0.0317275	0.0161737	0.0306107	0.00367047	0.00598774	0.0103967	0.0124968	0.0111443	0.0181891	0.0390047	0.0106572	0.00178959	0.00497437	0.0313789	0.0385719	0.0673123	0.031107	0.021704	0.0202028	0.0225107	0.00553739	0.0216129	0.0260314	0.0105958	0.0154403	0.00926185	0.00267964	0.0875023	0.0187928	0.00881588	0.0244408	0.00835455	0.00225193	0.00192358	0.14165	1.41201	0.149717	0.396075	0.749056	1.33501	2.52477	6.67927	1.373114	0.04815265	0.0490212	0.0525926	0.00908113	0.0796387	0.00768867	0.0352187	0.0121264	0.044812	0.0287555	0.00883309	0.00491538	0.00853959	0.003455	0.00426467	0.0188376	0.0298116	0.015197	0.0287622	0.00344882	0.00562616	0.00976889	0.0117422	0.0104713	0.0170907	0.0366493	0.0100136	0.00168152	0.00467398	0.029484	0.0362426	0.0632475	0.0292285	0.0203934	0.0189828	0.0211513	0.00520299	0.0203077	0.0244594	0.00995598	0.0145079	0.00870255	0.00251782	0.0822182	0.0176579	0.0082835	0.0229649	0.00785003	0.00211594	0.00180742	0.275981	0.724019	0.2759814	1.064269
2592	-245.9424	-316.1344	70.19194	0.0220731	0.0151559	0.000829571	0.00786441	0.0244769	0.0129869	0.0130013	0.0300397	0.0289752	0.0371669	0.0141438	0.0164231	0.0258328	0.0108594	0.0158677	0.0257072	0.00503788	0.00360336	0.00837022	0.00438242	0.000672254	0.00731918	0.00120158	0.00354198	0.019864	0.0120022	0.0454623	0.0160315	0.00172924	0.00902525	0.00239769	0.0319133	0.0545922	0.00911071	0.0234551	0.00177835	0.000719786	0.00553653	0.0027194	0.0188499	0.00532766	0.00942731	0.00110124	0.0120942	0.000573386	0.0125671	0.0183237	0.0166394	0.0268162	0.113707	1.42542	0.195146	0.45072	0.779875	1.28226	2.21867	5.12437	1.1815	0.03829	0.0318244	0.0218514	0.00119605	0.0113387	0.0352901	0.0187242	0.018745	0.0433104	0.0417757	0.0535862	0.0203922	0.0236784	0.0372451	0.0156568	0.0228776	0.037064	0.00726347	0.00519522	0.012068	0.00631846	0.000969237	0.0105526	0.00173241	0.00510672	0.0286394	0.0173045	0.0655463	0.0231138	0.00249317	0.0130124	0.00345692	0.0460117	0.0787095	0.0131356	0.0338169	0.00256397	0.00103777	0.00798241	0.00392075	0.0271772	0.00768127	0.013592	0.00158774	0.0174371	0.000826692	0.0181189	0.0264187	0.0239902	0.0386628	0.232282	0.767718	0.2322824	0.6935907
2628	-230.5228	-299.7666	69.24376	0.0416725	0.133797	0.00143215	0.00686216	0.0667801	0.0262106	0.00621997	0.0843427	0.0362306	0.0465896	0.00375438	0.0333262	0.0107773	0.00894476	0.0276619	0.0197945	0.0509857	0.00556884	0.00398147	0.00466108	0.0131223	0.00424708	0.0174631	0.0654543	0.0148394	0.0111292	0.242886	0.00642468	0.00464367	0.0012181	0.0330192	0.0286384	0.119616	0.0326767	0.0510421	0.00422998	0.0170627	0.00119529	0.00976095	0.00849475	0.00574186	0.062378	0.017124	0.00642891	0.0063654	0.0157528	0.0545558	0.00293273	0.022028	0.0428214	1.45945	0.155124	0.402988	0.75311	1.32783	2.48146	6.44644	1.347459	0.01408361	0.0277804	0.0891942	0.000954726	0.00457458	0.0445182	0.017473	0.00414647	0.056226	0.0241527	0.0310584	0.00250281	0.0222165	0.00718453	0.00596291	0.0184405	0.0131958	0.033989	0.0037124	0.0026542	0.00310725	0.00874785	0.00283126	0.0116416	0.0436343	0.00989253	0.00741917	0.161917	0.00428294	0.00309565	0.000812032	0.0220119	0.0190915	0.0797403	0.0217835	0.0340266	0.00281986	0.0113747	0.000796827	0.00650702	0.00566292	0.00382774	0.0415835	0.0114155	0.00428576	0.00424342	0.0105014	0.036369	0.00195507	0.0146847	0.275191	0.724809	0.2751908	1.500065
2664	-237.6366	-306.1586	68.52202	0.121267	0.021971	0.00945707	0.126217	0.00304089	0.0143155	0.0180435	0.15283	0.0425934	0.0216165	0.00461166	0.0605773	0.0169808	0.00441141	0.0572121	0.00677729	0.015258	0.0351957	0.0149578	0.0332001	0.032947	0.0126686	0.0198208	0.0161864	0.0342374	0.00132885	0.1216	0.0170444	0.0263836	0.0187112	0.0383907	0.0260948	0.228397	0.00376322	0.0963364	0.00953038	0.138078	0.000496174	0.0155935	0.0608409	0.0690064	0.0177326	0.0285251	0.0291795	0.000388501	0.0130877	0.0320479	0.0521767	0.023247	0.0364355	1.46251	0.145021	0.389966	0.745432	1.3415	2.56432	6.89557	1.396159	0.01195821	0.0617329	0.0111847	0.00481429	0.0642529	0.00154802	0.00728754	0.00918535	0.0778006	0.021683	0.0110043	0.00234765	0.0308379	0.0086444	0.00224571	0.0291248	0.0034501	0.00776735	0.017917	0.00761456	0.0169011	0.0167722	0.00644918	0.0100902	0.00824	0.0174292	0.000676476	0.0619029	0.00867676	0.013431	0.00952529	0.0195435	0.013284	0.11627	0.00191573	0.0490418	0.00485161	0.0702911	0.000252586	0.00793814	0.0309722	0.0351289	0.00902712	0.0145212	0.0148543	0.000197773	0.00666251	0.0163146	0.0265615	0.0118343	0.350905	0.649095	0.3509053	1.964374
2700	-247.8189	-317.1431	69.32422	0.0144328	0.0606402	0.0188097	0.00282587	0.000456383	0.0237231	0.00220199	0.0326218	0.0044401	0.00820564	0.0301329	0.00665729	0.0246925	0.00695612	0.00855982	0.0173062	0.00356944	0.0262858	0.0191441	0.00646149	0.00635629	0.00103766	0.00647596	0.0114761	0.00552002	0.00446889	0.00812845	0.0195639	0.0559557	0.0646182	0.00112035	0.0122018	0.00458897	0.0436398	0.00624908	0.0306109	0.0241135	0.0438378	0.0552134	0.00407972	0.0163232	0.0151198	0.0218503	0.0248475	0.00275721	0.00338032	0.00192116	0.00557524	0.0672602	0.13414	1.41561	0.0749491	0.282632	0.674203	1.48323	3.53818	13.3424	1.873433	0.04548362	0.0162823	0.0684106	0.02122	0.00318798	0.000514864	0.0267629	0.00248415	0.0368019	0.00500905	0.00925711	0.0339941	0.00751036	0.0278565	0.00784748	0.00965668	0.0195238	0.00402683	0.029654	0.0215972	0.00728947	0.00717078	0.00117062	0.00730579	0.0129467	0.00622736	0.00504153	0.00917003	0.0220708	0.0631258	0.0728984	0.00126391	0.0137654	0.005177	0.0492318	0.00704984	0.0345334	0.0272034	0.0494552	0.0622884	0.00460249	0.0184148	0.0170573	0.0246502	0.0280314	0.00311052	0.00381347	0.00216734	0.00628965	0.075879	0.301128	0.698872	0.3011281	0.8864148
2736	-234.3455	-304.2631	69.91758	0.045896	0.11885	0.00358602	0.016792	0.0368438	0.00723745	0.0019263	0.0276635	0.0329344	0.0120919	0.0234751	0.00231916	0.0456852	0.00666105	0.0286222	0.017349	0.00038379	0.0554517	0.0111436	0.00995134	0.00557162	0.00687148	0.0117771	0.0173951	0.0096267	0.00164386	0.00120076	0.0147244	0.0569287	0.0651297	0.0057455	0.00663185	0.008722	0.0232588	0.00251307	0.0319767	0.0155778	0.0333078	0.0117647	0.00410464	0.00203946	0.0188983	0.0259266	0.0198354	0.0059525	0.0556802	0.0007343	0.00941565	0.108671	0.0491084	1.45643	0.194218	0.449673	0.77931	1.28319	2.22384	5.14886	1.184947	0.01618483	0.0422425	0.109389	0.00330055	0.0154553	0.0339109	0.00666132	0.00177295	0.0254614	0.0303127	0.0111293	0.0216064	0.00213455	0.0420485	0.00613081	0.0263437	0.0159679	0.000353239	0.0510376	0.0102565	0.00915917	0.00512809	0.00632448	0.0108396	0.0160104	0.00886038	0.001513	0.00110518	0.0135523	0.0523969	0.0599451	0.00528813	0.00610393	0.0080277	0.0214073	0.00231302	0.0294312	0.0143377	0.0306563	0.0108282	0.00377789	0.00187711	0.0173939	0.0238627	0.0182564	0.00547866	0.0512478	0.000675847	0.00866612	0.10002	0.263786	0.736214	0.2637859	1.086489
2772	-242.1722	-310.8267	68.65443	0.0178608	0.202481	0.0524974	0.041314	0.0705254	0.0749563	0.00942315	0.0358422	0.111371	0.039225	0.00977108	0.0361776	0.00783111	0.00996525	0.0112806	0.00459689	0.00542128	0.0821354	0.0047335	0.000109562	0.0322769	0.0145033	0.00196449	0.026647	0.0704912	0.0248604	0.00181374	0.0287823	0.000892179	0.000812429	0.0080262	0.00783873	0.021767	0.116603	0.0148893	0.178483	0.0256405	0.0511499	0.068442	0.0286251	0.0328075	0.0511461	0.0704573	0.0342758	0.00285332	0.260857	0.0207749	0.0796351	0.0373981	0.0910923	1.43628	0.256028	0.514541	0.812771	1.23036	1.94348	3.90583	0.9851591	0.03044283	0.00833749	0.0945186	0.0245059	0.0192855	0.0329215	0.0349898	0.00439875	0.0167313	0.0519881	0.0183104	0.00456117	0.0168878	0.00365559	0.00465181	0.00526583	0.00214584	0.00253067	0.0383411	0.00220961	5.11439e-05	0.015067	0.00677019	0.000917028	0.0124389	0.0329055	0.0116049	0.000846659	0.0134357	0.000416472	0.000379244	0.00374665	0.00365914	0.0101609	0.0544305	0.00695035	0.0833166	0.0119691	0.0238769	0.0319489	0.0133623	0.0153146	0.0238752	0.0328897	0.016	0.00133194	0.121769	0.00969777	0.0371739	0.0174575	0.243375	0.756625	0.2433746	2.142231
2808	-238.1454	-307.6005	69.45511	0.00772183	0.203923	0.00309887	0.00433435	0.00467403	0.0252083	0.00938138	0.0951588	0.0300159	0.0227618	0.0596706	0.054224	0.0352063	0.00943465	0.043411	0.0070346	0.0152919	0.024897	0.00543791	0.00614587	0.0225695	0.0125518	0.024102	0.0412571	0.010022	0.00430665	0.0132573	0.00675374	0.0617307	0.103362	0.00391323	0.0499747	0.0234889	0.0269975	0.0116215	0.0142089	0.00577981	0.0258476	0.0346623	0.0280733	0.004688	0.0566784	0.00842147	0.107962	0.022696	0.125868	0.0222338	0.021562	0.0350985	0.0245184	1.46823	0.276892	0.53458	0.822517	1.21578	1.87063	3.61152	0.9285138	0.008015661	0.00483606	0.127713	0.00194077	0.00271453	0.00292727	0.0157875	0.0058754	0.0595964	0.0187985	0.0142554	0.0373707	0.0339596	0.0220491	0.00590877	0.0271876	0.00440566	0.00957707	0.0155926	0.00340568	0.00384906	0.0141349	0.00786097	0.0150947	0.0258387	0.00627661	0.00269718	0.00830282	0.00422976	0.0386609	0.0647339	0.00245079	0.0312983	0.0147107	0.0169081	0.00727835	0.00889879	0.0036198	0.016188	0.0217084	0.0175818	0.00293602	0.0354968	0.00527423	0.0676148	0.0142142	0.0788292	0.0139247	0.0135039	0.0219816	0.177236	0.822764	0.1772358	1.596721
2844	-239.523	-309.45	69.92696	0.0165813	0.0268912	0.00276992	0.00159029	0.0699068	0.0100186	0.000397156	0.0333945	0.00968533	0.0073181	0.00699209	0.00605115	0.0070873	0.00197236	0.0601131	0.0181481	0.00319656	0.0179661	0.00973298	0.00688749	0.00442681	0.00926667	0.00590912	0.0224389	0.00381447	0.00188783	0.00064052	0.0375713	0.0795531	0.00727205	0.0120958	0.0116842	0.00544639	0.0129816	0.0157166	0.0977923	0.0220131	0.0242354	0.00172844	0.00394638	0.0201812	0.0125585	0.0165648	0.00423774	0.00886408	0.000714468	0.017515	0.0126115	0.0173194	0.191041	1.3883	0.181758	0.435364	0.771487	1.2962	2.29693	5.50183	1.232891	0.06605169	0.0205293	0.033294	0.00342944	0.00196894	0.0865517	0.012404	0.00049172	0.0413458	0.0119914	0.00906055	0.00865692	0.00749194	0.0087748	0.00244198	0.0744262	0.0224692	0.00395767	0.0222439	0.0120504	0.00852741	0.00548084	0.0114731	0.00731609	0.0277816	0.00472271	0.00233733	0.000793029	0.0465171	0.0984949	0.00900354	0.0149758	0.0144662	0.00674318	0.0160726	0.0194587	0.121077	0.0272544	0.0300059	0.00213999	0.00488602	0.0249864	0.0155488	0.0205089	0.00524676	0.0109746	0.000884584	0.0216854	0.0156144	0.0214432	0.18504	0.81496	0.1850401	0.8076882
2880	-235.0816	-304.2675	69.18587	0.00235439	0.0228457	0.000574076	0.00108358	0.0100722	0.00408727	0.000498666	0.0141474	0.00359198	0.00705763	0.00215152	0.00115615	0.00783858	0.00253472	0.0117287	0.00419886	0.0045768	0.00465461	0.000711835	0.000778825	0.00109822	0.000453656	0.00167566	0.0140085	0.00289295	0.00818841	6.97554e-05	0.00519279	0.0151375	0.00390615	0.000261888	0.0121441	0.000274683	0.00527956	0.00343452	0.013532	0.0092522	0.00985642	0.00342717	0.000620144	0.00658063	0.00394917	0.00162731	0.00432363	0.00334858	0.00229167	3.69724e-05	0.00348674	0.00493841	0.0943645	1.43471	0.0562407	0.245695	0.645379	1.54948	4.07009	17.7807	2.081075	0.03157092	0.00949606	0.0921445	0.00231545	0.00437044	0.0406247	0.0164854	0.0020113	0.0570613	0.0144877	0.0284659	0.00867782	0.00466316	0.0316157	0.0102234	0.0473061	0.0169355	0.0184598	0.0187737	0.00287108	0.00314127	0.00442951	0.00182975	0.00675853	0.0565012	0.0116683	0.0330267	0.000281348	0.0209443	0.0610547	0.0157549	0.00105629	0.0489816	0.00110789	0.0212943	0.0138526	0.0545792	0.0373174	0.0397544	0.013823	0.00250126	0.026542	0.0159284	0.00656351	0.0174387	0.013506	0.0092431	0.000149123	0.0140632	0.0199183	0.173439	0.826561	0.1734387	0.2479328
2916	-233.9904	-303.6202	69.62986	0.0258394	0.15703	0.00697121	0.000958002	0.0566041	0.0149088	0.00239732	0.0403291	0.0400895	0.0382913	0.023267	0.0118428	0.00793614	0.00888725	0.0968702	0.0433853	0.00654649	0.0188167	0.0281678	0.00123724	0.00680954	0.00117685	0.0107983	0.0435861	0.0114332	0.00593791	2.96952e-05	0.0285955	0.105767	0.00105676	0.0097281	0.0107008	0.00105689	0.0222886	0.0367933	0.198008	0.0220828	0.0304226	0.0496136	0.0048741	0.0210518	0.0583705	0.000375251	0.0372848	0.0478979	0.0534075	0.00403892	0.025371	0.0090193	0.0892509	1.43716	0.266397	0.524601	0.817696	1.22295	1.90621	3.7538	0.9564527	0.02980909	0.0173657	0.105534	0.00468511	0.000643839	0.0380416	0.0100197	0.00161116	0.0271038	0.0269428	0.0257343	0.0156369	0.00795915	0.0053336	0.00597281	0.0651031	0.0291577	0.00439966	0.012646	0.0189306	0.000831502	0.00457645	0.000790918	0.00725717	0.0292927	0.00768385	0.00399066	1.99571e-05	0.019218	0.071082	0.000710208	0.00653792	0.00719161	0.000710301	0.0149794	0.0247275	0.133074	0.0148411	0.020446	0.0333436	0.00327571	0.0141482	0.0392287	0.000252193	0.0250578	0.0321905	0.0358933	0.00271441	0.017051	0.00606156	0.480832	0.519168	0.4808318	1.487952
2952	-232.7926	-302.5355	69.7429	0.105858	0.0286512	0.0100514	0.00060561	0.0582767	0.0324562	0.00113156	0.0230413	0.0293451	0.0149196	0.0407281	0.0403601	0.00148828	0.00567645	0.0617214	0.00833224	0.00883483	0.017267	0.00432236	0.000973989	0.00905033	0.00688328	0.000807417	0.00935035	0.00282329	0.0161486	3.02212e-05	0.0429447	0.103594	0.00116699	0.0055664	0.0121847	0.00739531	0.0240869	0.0540178	0.0900266	0.0430036	0.0225926	0.0216738	0.0195023	0.00764557	0.0183081	0.00053045	0.0497518	0.0400202	0.0617008	0.0676237	0.029175	0.00663772	0.0508574	1.45559	0.203357	0.459871	0.784781	1.27424	2.17452	4.91747	1.151699	0.01677093	0.0834653	0.0225906	0.00792522	0.000477504	0.0459493	0.0255907	0.0008922	0.0181673	0.0231376	0.0117636	0.0321128	0.0318226	0.00117346	0.00447569	0.0486653	0.0065697	0.00696597	0.0136144	0.00340803	0.000767958	0.00713589	0.00542724	0.000636621	0.00737244	0.00222607	0.0127326	2.38284e-05	0.0338605	0.0816808	0.000920131	0.00438892	0.0096072	0.00583096	0.0189917	0.0425913	0.070983	0.0339069	0.0178135	0.0170891	0.0153769	0.00602828	0.0144353	0.000418242	0.0392277	0.0315546	0.048649	0.053319	0.0230035	0.00523362	0.330171	0.669829	0.3301705	1.268284
2988	-242.8778	-312.1783	69.30047	0.0132577	0.169929	0.116957	0.00176611	0.0519174	0.0230878	0.00595241	0.0217253	0.00441324	0.0129684	0.015795	0.0507498	0.0211908	0.00814678	0.0352016	0.0326057	0.0672384	0.00620099	0.0314991	0.00657711	0.00275824	0.0130494	0.000704268	0.0203188	0.00624747	0.0202764	0.00186118	0.134719	0.00783459	0.0265831	0.0274516	0.0616787	0.0178999	0.00935243	0.0203097	0.0143177	0.00677866	0.00150283	0.0101994	0.038627	0.0187897	0.00870844	0.100124	0.0185035	0.0174653	0.0167133	0.00827252	0.0478658	0.0104691	0.0799823	1.44161	0.138354	0.381118	0.740113	1.35114	2.62386	7.22785	1.430188	0.02663102	0.00956155	0.122554	0.0843506	0.00127373	0.0374433	0.0166511	0.00429292	0.0156685	0.00318286	0.00935291	0.0113915	0.0366011	0.015283	0.00587553	0.0253877	0.0235155	0.0484929	0.0044722	0.0227174	0.00474346	0.00198926	0.00941131	0.000507924	0.0146541	0.00450573	0.0146235	0.0013423	0.0971602	0.00565037	0.0191719	0.0197983	0.0444832	0.0129095	0.00674505	0.0146475	0.0103261	0.00488883	0.00108385	0.00735592	0.0278581	0.0135513	0.0062806	0.0722104	0.0133449	0.0125962	0.0120538	0.00596621	0.0345212	0.00755039	0.141733	0.858267	0.1417333	1.386562
