Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-240.6388	-310.203	69.56425	1.430813	0.03227403	0.171476	0.828524	1.14916
6	-243.9849	-313.7914	69.80645	1.599611	0.01673408	0.171476	0.828524	0.7495608
12	-234.5653	-304.2753	69.71	1.361194	0.004365701	0.527885	0.472115	0.8544984
18	-236.1572	-306.3671	70.20991	1.145614	0.03533166	0.444148	0.555852	0.7459302
24	-245.9844	-315.178	69.19357	2.095536	0.02881485	0.450349	0.549651	0.8705123
30	-234.4912	-304.517	70.02575	1.238826	0.0456295	0.251386	0.748614	0.8034601
36	-237.0394	-307.053	70.01353	1.379469	0.01586095	0.224443	0.775557	0.7664416
42	-241.8611	-311.5769	69.71577	1.466097	0.06413189	0.0488771	0.951123	0.7907713
48	-239.0457	-308.4082	69.36247	1.462418	0.06544091	0.135839	0.864161	1.155877
54	-236.6524	-306.1683	69.5159	1.53833	0.01265835	0.471976	0.528024	1.116839
60	-241.1924	-310.7469	69.5545	1.937041	0.02041933	0.395415	0.604585	0.438294
66	-237.4007	-306.7916	69.39096	1.937041	0.0397004	0.198975	0.801025	0.3096122
72	-239.3872	-308.7419	69.3547	1.937041	0.04658992	0.183887	0.816113	0.3079091
78	-246.3534	-315.9184	69.565	1.934157	0.01820098	0.183887	0.816113	0.4678614
84	-246.0871	-315.5921	69.50495	1.956701	0.01820098	0.289325	0.710675	0.3720749
90	-249.3435	-318.3689	69.02535	2.378445	0.03123795	0.246834	0.753166	0.3440739
96	-255.1798	-324.0882	68.90836	2.253442	0.0777184	0.0189045	0.981095	0.3272379
102	-240.7849	-310.2694	69.48446	1.995587	0.02687937	0.0797924	0.920208	0.5389584
108	-232.5669	-302.3638	69.79696	1.693792	0.02070817	0.0737488	0.926251	0.5688341
114	-233.4511	-303.1733	69.72224	1.236541	0.03002428	0.292583	0.707417	1.189231
120	-242.0555	-311.7995	69.74398	1.448583	0.07783987	0.442959	0.557041	0.6694922
126	-237.1656	-306.839	69.67346	1.328491	0.04246567	0.473488	0.526512	1.099477
132	-232.992	-302.7835	69.79152	1.127385	0.0435774	0.28894	0.71106	1.16883
138	-230.0844	-299.8082	69.72381	1.1521	0.03003874	0.243634	0.756366	1.259233
144	-248.3177	-317.1617	68.84402	1.408975	0.06654179	0.204464	0.795536	1.602505
150	-239.3018	-308.975	69.67323	1.387266	0.01969444	0.204464	0.795536	1.125988
156	-236.6396	-306.1947	69.55504	1.520679	0.03542663	0.275965	0.724035	1.062479
162	-231.881	-301.5673	69.68632	1.389397	0.03542663	0.399892	0.600108	1.062479
168	-230.8896	-300.0155	69.12585	1.050447	0.03542663	0.0747541	0.925246	1.766342
174	-225.1953	-294.8327	69.63737	1.71192	0.009456259	0.328368	0.671632	0.7542762
180	-236.4847	-304.7366	68.25189	2.573012	0.03613492	0.256591	0.743409	0.1279785
186	-241.6375	-310.0847	68.44725	2.573012	0.02489475	0.18391	0.81609	0.1577057
192	-235.8106	-305.0923	69.2817	2.097235	0.02489475	0.363789	0.636211	0.3001577
198	-241.8736	-311.2981	69.42454	1.994311	0.008482583	0.212533	0.787467	0.5676705
204	-248.7087	-318.1776	69.46889	1.578428	0.01103594	0.210332	0.789668	1.10948
210	-247.8586	-317.3302	69.47152	1.97714	0.0335344	0.333139	0.666861	0.4434121
216	-244.5539	-314.5125	69.95854	1.496755	0.03108031	0.0657451	0.934255	0.4292392
222	-238.7877	-308.5282	69.74045	1.61024	0.0451005	0.464731	0.535269	0.6735111
228	-233.6238	-303.6318	70.00804	1.292948	0.0343714	0.22061	0.77939	0.8270085
234	-238.8719	-308.1312	69.25925	1.227757	0.01236307	0.333605	0.666395	1.56943
240	-234.57	-304.1614	69.59133	1.420667	0.01095944	0.114117	0.885883	1.140478
246	-240.672	-309.9327	69.26063	2.218688	0.0185268	0.35154	0.64846	0.4023481
252	-240.2517	-309.551	69.29934	2.122699	0.009306569	0.35154	0.64846	0.4023481
258	-235.9391	-305.2614	69.32233	2.035754	0.02843398	0.449805	0.550195	0.2939757
264	-239.2902	-309.1718	69.88162	1.234071	0.04484038	0.226045	0.773955	0.9783303
270	-238.4547	-307.5767	69.12202	1.308505	0.08800601	0.279807	0.720193	1.394118
276	-243.6136	-312.9387	69.32509	0.8514063	0.05058809	0.497982	0.502018	1.713843
282	-242.2124	-311.7821	69.56965	1.627438	0.03638361	0.13329	0.86671	0.9363764
288	-230.8219	-300.5237	69.70178	1.34708	0.02610801	0.17655	0.82345	1.12292
294	-233.4255	-303.0902	69.66469	1.219596	0.02533964	0.125615	0.874385	1.266724
300	-234.8997	-304.7297	69.82997	1.553537	0.02889972	0.168406	0.831594	0.7458916
306	-239.4987	-309.105	69.60633	1.627578	0.05232935	0.0987804	0.90122	0.7995441
312	-240.5445	-310.1769	69.63248	1.685576	0.03525627	0.0599728	0.940027	0.7995441
318	-241.0376	-310.8294	69.79179	1.685576	0.02623454	0.320186	0.679814	0.5651559
